"SUID","Degree","Edge_type","log2FoldChange","name","Regulatury","selected","SelfLoops","shared name","type"
"93743","0","mRNA-miRNA","-2.42744588509089","HSD17B11","DOWN","false","0","HSD17B11","mRNA"
"93744","1","mRNA-miRNA","0.647728069104378","PITPNB","UP","false","0","PITPNB","mRNA"
"93745","1","mRNA-miRNA","-1.1178867913866","TMEM9B","DOWN","false","0","TMEM9B","mRNA"
"93746","7","mRNA-miRNA","1.0818224420167","ACSL4","UP","false","0","ACSL4","mRNA"
"93747","0","mRNA-miRNA","2.19226941794995","SLC39A10","UP","false","0","SLC39A10","mRNA"
"93748","1","mRNA-miRNA","0.880915221977251","TTPAL","UP","false","0","TTPAL","mRNA"
"93749","0","mRNA-miRNA","2.96602985646635","PHLDA1","UP","false","0","PHLDA1","mRNA"
"93750","0","mRNA-miRNA","-1.06443175990509","CDC42SE2","DOWN","false","0","CDC42SE2","mRNA"
"93751","1","mRNA-miRNA","1.32839245396393","TTL","UP","false","0","TTL","mRNA"
"93752","0","mRNA-miRNA","-1.3532150203986","CTBS","DOWN","false","0","CTBS","mRNA"
"93753",,"mRNA-miRNA","1.10168312709972","PSMG3","UP","false","0","PSMG3","mRNA"
"93754","0","mRNA-miRNA","1.29357902981802","ANTXR1","UP","false","0","ANTXR1","mRNA"
"93755","0","mRNA-miRNA","-3.96909368355274","MT1X","DOWN","false","0","MT1X","mRNA"
"93756","0","mRNA-miRNA","-1.23019790488325","TSPAN13","DOWN","false","0","TSPAN13","mRNA"
"93757","1","mRNA-miRNA","5.32200003719671","OLR1","UP","false","0","OLR1","mRNA"
"93758","1","mRNA-miRNA","1.7776474303281","TFAP4","UP","false","0","TFAP4","mRNA"
"93759",,"mRNA-miRNA","1.00867519620069","RNASEH1","UP","false",,"RNASEH1","mRNA"
"93760",,"mRNA-miRNA","-4.16864381699719","PLAC8","DOWN","false","0","PLAC8","mRNA"
"93761","0","mRNA-miRNA","1.41828941533411","FKBP14","UP","false","0","FKBP14","mRNA"
"93762",,"mRNA-miRNA","-0.884315014652452","TUSC1","DOWN","false","0","TUSC1","mRNA"
"93763","0","mRNA-miRNA","-1.8314105697337","RDH5","DOWN","false","0","RDH5","mRNA"
"93764",,"mRNA-miRNA","-0.986733041232721","LGALSL","DOWN","false",,"LGALSL","mRNA"
"93765","0","mRNA-miRNA","-2.40594738822355","SLC22A5","DOWN","false","0","SLC22A5","mRNA"
"93766","0","mRNA-miRNA","-0.938159376067966","JOSD1","DOWN","false","0","JOSD1","mRNA"
"93767","1","mRNA-miRNA","1.37717578684191","VMA21","UP","false","0","VMA21","mRNA"
"93768",,"mRNA-miRNA","-1.62751566790182","MAPK6","DOWN","false","0","MAPK6","mRNA"
"93769","6","mRNA-miRNA","1.53345785575941","SLC7A1","UP","false","0","SLC7A1","mRNA"
"93770",,"mRNA-miRNA","-1.44279587629601","CD164","DOWN","false",,"CD164","mRNA"
"93771","2","mRNA-miRNA","-1.33594796508795","LRRFIP2","DOWN","false","0","LRRFIP2","mRNA"
"93772",,"mRNA-miRNA","-0.968909566090985","C5orf15","DOWN","false","0","C5orf15","mRNA"
"93773","1","mRNA-miRNA","-1.04608871835298","GALNT1","DOWN","false","0","GALNT1","mRNA"
"93774","1","mRNA-miRNA","0.909947519823643","TWISTNB","UP","false","0","TWISTNB","mRNA"
"93775","0","mRNA-miRNA","-1.6889483553892","CIPC","DOWN","false","0","CIPC","mRNA"
"93776","0","mRNA-miRNA","1.54731093104492","MICB","UP","false","0","MICB","mRNA"
"93777","0","mRNA-miRNA","1.20263315486117","PVR","UP","false","0","PVR","mRNA"
"93778",,"mRNA-miRNA","-1.25789001180313","UBL3","DOWN","false","0","UBL3","mRNA"
"93779","8","mRNA-miRNA","2.37708636449658","TGIF2","UP","false","1","TGIF2","mRNA"
"93780","1","mRNA-miRNA","-1.16843122558818","TMEM127","DOWN","false","0","TMEM127","mRNA"
"93781","0","mRNA-miRNA","2.50905054810957","AUNIP","UP","false","0","AUNIP","mRNA"
"93782","1","mRNA-miRNA","2.44623494790869","IQGAP3","UP","false","0","IQGAP3","mRNA"
"93783","1","mRNA-miRNA","-1.55791989905749","LRRC1","DOWN","false","0","LRRC1","mRNA"
"93784","0","mRNA-miRNA","2.54744633635397","LDLRAD3","UP","false","0","LDLRAD3","mRNA"
"93785","0","mRNA-miRNA","-0.866813283698018","LEPROT","DOWN","false","0","LEPROT","mRNA"
"93786","0","mRNA-miRNA","1.95487946249413","MEX3D","UP","false","0","MEX3D","mRNA"
"93787",,"mRNA-miRNA","-1.07994637049939","CHMP1B","DOWN","false",,"CHMP1B","mRNA"
"93788",,"mRNA-miRNA","-2.33077211829975","PEX26","DOWN","false",,"PEX26","mRNA"
"93789","1","mRNA-miRNA","-1.34389499150069","DOLPP1","DOWN","false","0","DOLPP1","mRNA"
"93790","1","mRNA-miRNA","-2.11215448178359","ARHGEF35","DOWN","false","0","ARHGEF35","mRNA"
"93791","0","mRNA-miRNA","1.64032444221081","MKX","UP","false","0","MKX","mRNA"
"93792","0","mRNA-miRNA","1.36946174313193","KIAA0895","UP","false","0","KIAA0895","mRNA"
"93793","0","mRNA-miRNA","1.69834881858028","PUS7","UP","false","0","PUS7","mRNA"
"93794",,"mRNA-miRNA","1.83526923192907","NRIP3","UP","false",,"NRIP3","mRNA"
"93795",,"mRNA-miRNA","-1.10902052404387","GOLPH3L","DOWN","false","0","GOLPH3L","mRNA"
"93796","0","mRNA-miRNA","-1.04281775323033","ACACB","DOWN","false","0","ACACB","mRNA"
"93797","1","mRNA-miRNA","1.485675132781","ELOVL5","UP","false","0","ELOVL5","mRNA"
"93798","5","mRNA-miRNA","-2.89210975889111","NPTX1","DOWN","false","0","NPTX1","mRNA"
"93799","0","mRNA-miRNA","-1.44742323367429","CCDC25","DOWN","false","0","CCDC25","mRNA"
"93800",,"mRNA-miRNA","0.887039214716556","POLR3F","UP","false","0","POLR3F","mRNA"
"93801","3","mRNA-miRNA","-0.889955639489879","FECH","DOWN","false","0","FECH","mRNA"
"93802","0","mRNA-miRNA","-0.934385466181201","EFCAB14","DOWN","false","0","EFCAB14","mRNA"
"93803","1","mRNA-miRNA","-0.727241802258864","KDSR","DOWN","false","0","KDSR","mRNA"
"93804",,"mRNA-miRNA","-2.13880115545846","NEURL1","DOWN","false",,"NEURL1","mRNA"
"93805","0","mRNA-miRNA","-2.15582917570069","SLC25A23","DOWN","false","0","SLC25A23","mRNA"
"93806","0","mRNA-miRNA","-0.974374963738456","ZNF747","DOWN","false","0","ZNF747","mRNA"
"93807","2","mRNA-miRNA","-1.17932579593004","AK3","DOWN","false","0","AK3","mRNA"
"93808","0","mRNA-miRNA","-0.973487710123245","UAP1","DOWN","false","0","UAP1","mRNA"
"93809",,"mRNA-miRNA","-1.05004897974416","EIF1B","DOWN","false","0","EIF1B","mRNA"
"93810","4","mRNA-miRNA","1.7404983507236","ZMYND19","UP","false","0","ZMYND19","mRNA"
"93811","3","mRNA-miRNA","0.804475715621622","RIOK1","UP","false","0","RIOK1","mRNA"
"93812","1","mRNA-miRNA","-1.23233619820237","TMCO1","DOWN","false","0","TMCO1","mRNA"
"93813",,"mRNA-miRNA","0.984037044176462","SLC25A32","UP","false",,"SLC25A32","mRNA"
"93814","1","mRNA-miRNA","-2.00602532019658","EPB41L4B","DOWN","false","0","EPB41L4B","mRNA"
"93815","2","mRNA-miRNA","1.81175801615764","CNN2","UP","false","0","CNN2","mRNA"
"93816","5","mRNA-miRNA","2.39214989766334","NOD2","UP","false","1","NOD2","mRNA"
"93817",,"mRNA-miRNA","1.39299103192956","ISG15","UP","false","0","ISG15","mRNA"
"93818","2","mRNA-miRNA","-1.31447543979637","MTUS1","DOWN","false","0","MTUS1","mRNA"
"93819","1","mRNA-miRNA","1.29005361243271","AMOTL2","UP","false","0","AMOTL2","mRNA"
"93820","2","mRNA-miRNA","0.915471717663712","SLC39A6","UP","false","0","SLC39A6","mRNA"
"93821","14","mRNA-miRNA","-2.33512595235994","PDCD4","DOWN","false","0","PDCD4","mRNA"
"93822","11","mRNA-miRNA","-1.26914224198656","PINK1","DOWN","false","1","PINK1","mRNA"
"93823","5","mRNA-miRNA","2.07631735610814","CCNF","UP","false","0","CCNF","mRNA"
"93824","4","mRNA-miRNA","1.54255858925128","RRM2","UP","false","0","RRM2","mRNA"
"93825","1","mRNA-miRNA","1.08100830561273","CARD9","UP","false","0","CARD9","mRNA"
"93826","1","mRNA-miRNA","0.824060983357001","PWP1","UP","false","0","PWP1","mRNA"
"93827","3","mRNA-miRNA","-1.29152709819989","FBXO32","DOWN","false","0","FBXO32","mRNA"
"93828",,"mRNA-miRNA","-1.1067798921501","UBE2G1","DOWN","false","0","UBE2G1","mRNA"
"93829",,"mRNA-miRNA","-1.2650616810854","ID3","DOWN","false",,"ID3","mRNA"
"93830",,"mRNA-miRNA","1.3045623405255","SLC9A5","UP","false",,"SLC9A5","mRNA"
"93831","1","mRNA-miRNA","-1.13166988640983","GBA","DOWN","false","0","GBA","mRNA"
"93832","1","mRNA-miRNA","1.26399201268247","BOD1","UP","false","0","BOD1","mRNA"
"93833","5","mRNA-miRNA","2.29613585731746","CCL26","UP","false","0","CCL26","mRNA"
"93834","3","mRNA-miRNA","3.35664820241995","RNF183","UP","false","1","RNF183","mRNA"
"93835",,"mRNA-miRNA","-1.12000318527575","IL7","DOWN","false",,"IL7","mRNA"
"93836","1","mRNA-miRNA","2.76921348129254","MMP12","UP","false","0","MMP12","mRNA"
"93837","2","mRNA-miRNA","3.00512499970803","SIX2","UP","false","0","SIX2","mRNA"
"93838","2","mRNA-miRNA","-4.22199019299735","HPGD","DOWN","false","0","HPGD","mRNA"
"93839","6","mRNA-miRNA","2.24393671531757","AREG","UP","false","2","AREG","mRNA"
"93840","1","mRNA-miRNA","-2.79153566439931","ELAVL3","DOWN","false","0","ELAVL3","mRNA"
"93841","1","mRNA-miRNA","-4.47769885453652","CYP2C18","DOWN","false","0","CYP2C18","mRNA"
"93842","1","mRNA-miRNA","0.796732748597243","UMPS","UP","false","0","UMPS","mRNA"
"93843","1","mRNA-miRNA","-1.01372496056114","TXNDC11","DOWN","false","0","TXNDC11","mRNA"
"93844","1","mRNA-miRNA","-2.59896283034361","SCAMP5","DOWN","false","0","SCAMP5","mRNA"
"93845","0","mRNA-miRNA","-1.19965823495092","TAF13","DOWN","false","0","TAF13","mRNA"
"93846","3","mRNA-miRNA","1.10697188431481","EXOSC3","UP","false","0","EXOSC3","mRNA"
"93847","5","mRNA-miRNA","1.5260300301062","POLA1","UP","false","0","POLA1","mRNA"
"93848","2","mRNA-miRNA","0.943497987757902","SRSF7","UP","false","0","SRSF7","mRNA"
"93849","8","mRNA-miRNA","2.06197358283418","IMPDH1","UP","false","0","IMPDH1","mRNA"
"93850","0","mRNA-miRNA","-0.777206629469093","METTL14","DOWN","false","0","METTL14","mRNA"
"93851","3","mRNA-miRNA","-1.14127627455863","SUCLG1","DOWN","false","0","SUCLG1","mRNA"
"93852","2","mRNA-miRNA","1.41085100873988","RPS21","UP","false","0","RPS21","mRNA"
"93853","3","mRNA-miRNA","3.38408202815328","SPTBN2","UP","false","0","SPTBN2","mRNA"
"93854","4","mRNA-miRNA","-1.2008935058743","UQCRFS1","DOWN","false","0","UQCRFS1","mRNA"
"93855","9","mRNA-miRNA","0.998973732570944","TPM4","UP","false","0","TPM4","mRNA"
"93856","7","mRNA-miRNA","-1.96344273861474","ACAA2","DOWN","false","0","ACAA2","mRNA"
"93857","3","mRNA-miRNA","1.63702241987412","RCN1","UP","false","0","RCN1","mRNA"
"93858","4","mRNA-miRNA","1.75948714901031","SRXN1","UP","false","0","SRXN1","mRNA"
"93859","2","mRNA-miRNA","0.761510729670406","ZPR1","UP","false","0","ZPR1","mRNA"
"93860","1","mRNA-miRNA","-0.94922698949625","SERINC1","DOWN","false","0","SERINC1","mRNA"
"93861",,"mRNA-miRNA","1.23136518713903","PSRC1","UP","false",,"PSRC1","mRNA"
"93862","1","mRNA-miRNA","-1.06418210321957","PC","DOWN","false","0","PC","mRNA"
"93863","7","mRNA-miRNA","-2.55642656353115","SULT1A1","DOWN","false","0","SULT1A1","mRNA"
"93864","2","mRNA-miRNA","4.42379934764495","MSLN","UP","false","0","MSLN","mRNA"
"93865","1","mRNA-miRNA","1.22381681115626","RRS1","UP","false","0","RRS1","mRNA"
"93866","1","mRNA-miRNA","1.35894642469974","VASN","UP","false","0","VASN","mRNA"
"93867","1","mRNA-miRNA","1.3985883851332","NOP16","UP","false","0","NOP16","mRNA"
"93868","8","mRNA-miRNA","1.76022160810936","ABCC1","UP","false","0","ABCC1","mRNA"
"93869","1","mRNA-miRNA","-1.50544216665158","FAM162A","DOWN","false","0","FAM162A","mRNA"
"93870","1","mRNA-miRNA","0.863218928298744","THOC6","UP","false","0","THOC6","mRNA"
"93871","4","mRNA-miRNA","1.05892597920256","SLC12A4","UP","false","0","SLC12A4","mRNA"
"93872","1","mRNA-miRNA","-2.02273633435093","HIGD1A","DOWN","false","0","HIGD1A","mRNA"
"93873","1","mRNA-miRNA","1.64606177608471","MRPL17","UP","false","0","MRPL17","mRNA"
"93874","3","mRNA-miRNA","1.06767722461667","UTP15","UP","false","0","UTP15","mRNA"
"93875","4","mRNA-miRNA","1.49698181644298","NOP2","UP","false","0","NOP2","mRNA"
"93876","0","mRNA-miRNA","2.05564612449134","ANXA3","UP","false","0","ANXA3","mRNA"
"93877","0","mRNA-miRNA","2.32398722320247","THY1","UP","false","0","THY1","mRNA"
"93878",,"mRNA-miRNA","-0.986543863934233","SLAIN2","DOWN","false",,"SLAIN2","mRNA"
"93879","3","mRNA-miRNA","1.51405711803268","WDR43","UP","false","0","WDR43","mRNA"
"93880","2","mRNA-miRNA","-0.770939489675578","NDUFB5","DOWN","false","0","NDUFB5","mRNA"
"93881",,"mRNA-miRNA","-1.64942378226937","NDUFV2","DOWN","false",,"NDUFV2","mRNA"
"93882","1","mRNA-miRNA","-1.11733991780411","SCARB2","DOWN","false","0","SCARB2","mRNA"
"93883","3","mRNA-miRNA","1.40569549778649","POLR1C","UP","false","0","POLR1C","mRNA"
"93884","1","mRNA-miRNA","-1.25709465403278","SMIM20","DOWN","false","0","SMIM20","mRNA"
"93885",,"mRNA-miRNA","1.73141703379454","TRMT1","UP","false",,"TRMT1","mRNA"
"93886","3","mRNA-miRNA","-1.67845966869243","GNG12","DOWN","false","0","GNG12","mRNA"
"93887","0","mRNA-miRNA","1.23860854904658","COLGALT1","UP","false","0","COLGALT1","mRNA"
"93888","0","mRNA-miRNA","-0.847161622162936","ACAA1","DOWN","false","0","ACAA1","mRNA"
"93889","0","mRNA-miRNA","0.987477887265259","TNFAIP2","UP","false","0","TNFAIP2","mRNA"
"93890","2","mRNA-miRNA","-1.24995388081397","OCIAD1","DOWN","false","0","OCIAD1","mRNA"
"93891","1","mRNA-miRNA","-1.16894095111441","RAB5B","DOWN","false","0","RAB5B","mRNA"
"93892","1","mRNA-miRNA","1.21765758144374","MRPS34","UP","false","0","MRPS34","mRNA"
"93893","0","mRNA-miRNA","1.0535558656939","TRMT112","UP","false","0","TRMT112","mRNA"
"93894","5","mRNA-miRNA","3.39530513373428","HSP90AB3P","UP","false","0","HSP90AB3P","mRNA"
"93895","9","mRNA-miRNA","-1.54894759855778","HADHB","DOWN","false","0","HADHB","mRNA"
"93896","1","mRNA-miRNA","-1.3279704748031","PYROXD1","DOWN","false","0","PYROXD1","mRNA"
"93897","1","mRNA-miRNA","3.28186764521681","NACA2","UP","false","0","NACA2","mRNA"
"93898","5","mRNA-miRNA","-0.995084341121743","SOAT1","DOWN","false","0","SOAT1","mRNA"
"93899","2","mRNA-miRNA","1.12377520696272","YEATS2","UP","false","0","YEATS2","mRNA"
"93900","3","mRNA-miRNA","1.83166144579277","GINS4","UP","false","0","GINS4","mRNA"
"93901",,"mRNA-miRNA","2.4911761367101","SLC38A5","UP","false","0","SLC38A5","mRNA"
"93902","2","mRNA-miRNA","0.965942028053281","WDR12","UP","false","0","WDR12","mRNA"
"93903","3","mRNA-miRNA","1.05381231548857","NSUN5","UP","false","0","NSUN5","mRNA"
"93904","1","mRNA-miRNA","-2.10078424610513","PGM1","DOWN","false","0","PGM1","mRNA"
"93905","1","mRNA-miRNA","-0.917151225221985","PSENEN","DOWN","false","0","PSENEN","mRNA"
"93906","2","mRNA-miRNA","1.53059597164229","PRC1","UP","false","0","PRC1","mRNA"
"93907",,"mRNA-miRNA","-1.39733896032554","GRAMD4","DOWN","false","0","GRAMD4","mRNA"
"93908","4","mRNA-miRNA","1.48514047029334","RRP12","UP","false","0","RRP12","mRNA"
"93909","0","mRNA-miRNA","2.54008482498607","DNAH2","UP","false","0","DNAH2","mRNA"
"93910","7","mRNA-miRNA","1.13864100626052","NOP58","UP","false","0","NOP58","mRNA"
"93911","2","mRNA-miRNA","1.73597459144334","POP1","UP","false","0","POP1","mRNA"
"93912",,"mRNA-miRNA","2.60738321290866","NLRP12","UP","false","0","NLRP12","mRNA"
"93913","4","mRNA-miRNA","1.83807224079332","LOX","UP","false","0","LOX","mRNA"
"93914","1","mRNA-miRNA","-2.79784780331936","SELENBP1","DOWN","false","0","SELENBP1","mRNA"
"93915","0","mRNA-miRNA","-1.96610209749135","CNTN4","DOWN","false","0","CNTN4","mRNA"
"93916",,"mRNA-miRNA","1.61589583058072","RRP1","UP","false","0","RRP1","mRNA"
"93917",,"mRNA-miRNA","1.09465512076858","CPSF3","UP","false",,"CPSF3","mRNA"
"93918",,"mRNA-miRNA","1.20021054105936","LUC7L","UP","false",,"LUC7L","mRNA"
"93919",,"mRNA-miRNA","1.16876773311664","BEND3","UP","false",,"BEND3","mRNA"
"93920","1","mRNA-miRNA","0.731037388890622","GPN3","UP","false","0","GPN3","mRNA"
"93921","1","mRNA-miRNA","1.50597715609177","PCOLCE","UP","false","0","PCOLCE","mRNA"
"93922","3","mRNA-miRNA","-1.85384297751347","SUCLG2","DOWN","false","0","SUCLG2","mRNA"
"93923","4","mRNA-miRNA","-1.01943210437182","NPEPPS","DOWN","false","0","NPEPPS","mRNA"
"93924","2","mRNA-miRNA","0.913214374390832","PELO","UP","false","0","PELO","mRNA"
"93925",,"mRNA-miRNA","-1.01273096768232","MAML3","DOWN","false","0","MAML3","mRNA"
"93926","0","mRNA-miRNA","-1.88961700430155","GFI1","DOWN","false","0","GFI1","mRNA"
"93927",,"mRNA-miRNA","-1.18351230775949","CNST","DOWN","false","0","CNST","mRNA"
"93928","4","mRNA-miRNA","1.31951496458638","DDX21","UP","false","0","DDX21","mRNA"
"93929","0","mRNA-miRNA","1.80545087132009","TRIM46","UP","false","0","TRIM46","mRNA"
"93930","2","mRNA-miRNA","1.72828893531568","BST2","UP","false","0","BST2","mRNA"
"93931","0","mRNA-miRNA","1.14773475026268","MRPS23","UP","false","0","MRPS23","mRNA"
"93932","3","mRNA-miRNA","1.68827781922477","BYSL","UP","false","0","BYSL","mRNA"
"93933",,"mRNA-miRNA","-2.8387462831294","CMBL","DOWN","false",,"CMBL","mRNA"
"93934","0","mRNA-miRNA","2.45132795787762","SCX","UP","false","0","SCX","mRNA"
"93935","5","mRNA-miRNA","1.0834852120139","CSNK1E","UP","false","0","CSNK1E","mRNA"
"93936","2","mRNA-miRNA","4.54345680000269","S100A2","UP","false","0","S100A2","mRNA"
"93937","1","mRNA-miRNA","3.63421546297208","S100P","UP","false","0","S100P","mRNA"
"93938","0","mRNA-miRNA","3.75254293675423","ASGR1","UP","false","0","ASGR1","mRNA"
"93939",,"mRNA-miRNA","4.17154826222409","HAMP","UP","false",,"HAMP","mRNA"
"93940","3","mRNA-miRNA","-0.810351996207441","RMND5A","DOWN","false","0","RMND5A","mRNA"
"93941","0","mRNA-miRNA","-1.50736935489487","TMEM45B","DOWN","false","0","TMEM45B","mRNA"
"93942",,"mRNA-miRNA","2.75059293679701","IFITM3","UP","false","0","IFITM3","mRNA"
"93943",,"mRNA-miRNA","6.77356426516925","CLDN10","UP","false",,"CLDN10","mRNA"
"93944","1","mRNA-miRNA","1.19601003592862","COMT","UP","false","0","COMT","mRNA"
"93945",,"mRNA-miRNA","1.61050165879192","RPGRIP1L","UP","false",,"RPGRIP1L","mRNA"
"93946","2","mRNA-miRNA","1.34889138493536","TOMM34","UP","false","0","TOMM34","mRNA"
"93947","3","mRNA-miRNA","1.54662527650917","POLR1B","UP","false","0","POLR1B","mRNA"
"93948","0","mRNA-miRNA","-1.92917035997687","EHHADH","DOWN","false","0","EHHADH","mRNA"
"93949",,"mRNA-miRNA","-0.86605350458415","C1D","DOWN","false","0","C1D","mRNA"
"93950","2","mRNA-miRNA","1.09653842056065","PSPH","UP","false","0","PSPH","mRNA"
"93951","1","mRNA-miRNA","1.11112145697327","DHX37","UP","false","0","DHX37","mRNA"
"93952","0","mRNA-miRNA","4.26724278940018","ASCL2","UP","false","0","ASCL2","mRNA"
"93953",,"mRNA-miRNA","3.61531616741727","IRX2","UP","false","0","IRX2","mRNA"
"93954","0","mRNA-miRNA","2.64170076198854","PSAT1","UP","false","0","PSAT1","mRNA"
"93955","1","mRNA-miRNA","1.81515209753093","PLXNA1","UP","false","0","PLXNA1","mRNA"
"93956","1","mRNA-miRNA","0.809174746415693","DCBLD1","UP","false","0","DCBLD1","mRNA"
"93957","2","mRNA-miRNA","2.41582834771938","LOXL2","UP","false","0","LOXL2","mRNA"
"93958",,"mRNA-miRNA","-0.975194080852038","LMTK2","DOWN","false","0","LMTK2","mRNA"
"93959","1","mRNA-miRNA","-1.14113766667715","GSTZ1","DOWN","false","0","GSTZ1","mRNA"
"93960","2","mRNA-miRNA","2.42260808742088","PKMYT1","UP","false","0","PKMYT1","mRNA"
"93961","4","mRNA-miRNA","1.97908523678751","EXOSC4","UP","false","0","EXOSC4","mRNA"
"93962","2","mRNA-miRNA","-4.13407211028242","XDH","DOWN","false","0","XDH","mRNA"
"93963","2","mRNA-miRNA","-1.23712557921201","RPS27L","DOWN","false","0","RPS27L","mRNA"
"93964","2","mRNA-miRNA","1.43214445009275","ASNS","UP","false","0","ASNS","mRNA"
"93965","3","mRNA-miRNA","-1.28878390313217","ACO2","DOWN","false","0","ACO2","mRNA"
"93966","0","mRNA-miRNA","1.61301279487756","PAFAH1B3","UP","false","0","PAFAH1B3","mRNA"
"93967","1","mRNA-miRNA","1.30429914084661","PPIL1","UP","false","0","PPIL1","mRNA"
"93968","1","mRNA-miRNA","1.19104889769783","PPIH","UP","false","0","PPIH","mRNA"
"93969","1","mRNA-miRNA","-0.810728292631608","PSMG2","DOWN","false","0","PSMG2","mRNA"
"93970","1","mRNA-miRNA","1.66920748428622","NUP210","UP","false","0","NUP210","mRNA"
"93971","1","mRNA-miRNA","1.73055952329708","CPNE1","UP","false","0","CPNE1","mRNA"
"93972","3","mRNA-miRNA","1.30028551383668","RAE1","UP","false","0","RAE1","mRNA"
"93973","2","mRNA-miRNA","-1.31858613398257","NDUFA5","DOWN","false","0","NDUFA5","mRNA"
"93974","2","mRNA-miRNA","-1.94788938150665","APOBEC3C","DOWN","false","0","APOBEC3C","mRNA"
"93975","1","mRNA-miRNA","1.90593153347566","APOLD1","UP","false","0","APOLD1","mRNA"
"93976","7","mRNA-miRNA","1.8580346297054","TRAP1","UP","false","0","TRAP1","mRNA"
"93977","8","mRNA-miRNA","0.741319249528314","CORO1C","UP","false","0","CORO1C","mRNA"
"93978","1","mRNA-miRNA","1.1319994525824","LY6G5B","UP","false","0","LY6G5B","mRNA"
"93979","1","mRNA-miRNA","-1.64170907796877","SRI","DOWN","false","0","SRI","mRNA"
"93980","5","mRNA-miRNA","-1.52262180692083","VAPA","DOWN","false","0","VAPA","mRNA"
